Date,Price,Location,Bedroom,PropertyType
2022-09-29,300000000,Apo,4,detached duplex
2022-09-29,200000000,Guzape District,6,detached duplex
2022-09-29,45000000,Kubwa,3,block of flats
2022-09-29,120000000,Guzape District,5,terraced duplex
2022-09-29,150000000,Guzape District,4,terraced duplex
2022-09-29,145000000,Life Camp,4,detached duplex
2022-09-29,350000000,Guzape District,6,detached duplex
2022-09-29,160000000,Guzape District,4,terraced duplex
2022-09-28,220000000,Guzape District,6,terraced duplex
2022-09-28,120000000,Mabushi,5,detached duplex
2022-09-28,160000000,Guzape District,4,terraced duplex
2022-09-28,180000000,Guzape District,4,terraced duplex
2022-09-28,220000000,Guzape District,4,terraced duplex
2022-09-28,175000000,Durumi,5,semi-detached duplex
2022-09-28,145000000,Life Camp,4,detached duplex
2022-09-28,150000000,Life Camp,4,detached duplex
2022-09-28,25000000,Kubwa,3,semi-detached bungalow
2022-09-28,100000000,Jahi,3,terraced duplex
2022-09-28,370000000,Gwarinpa,5,detached duplex
2022-09-28,800000000,Central Business District,7,detached duplex
2022-09-27,130000000,Guzape District,4,terraced duplex
2022-09-27,150000000,Gwarinpa,5,house
2022-09-27,120000000,Guzape District,4,terraced duplex
2022-09-27,26000000,Life Camp,3,terraced duplex
2022-09-27,30000000,Lugbe District,2,semi-detached bungalow
2022-09-27,50000000,Lugbe District,4,detached duplex
2022-09-27,45000000,Life Camp,4,terraced duplex
2022-09-27,1500000000,Katampe,3,block of flats
2022-09-27,19000000,Lugbe District,3,detached bungalow
2022-09-26,95000000,Guzape District,4,semi-detached duplex
2022-09-26,70000000,Gaduwa,4,house
2022-09-26,25000000,Life Camp,2,block of flats
2022-09-26,300000000,Jahi,5,detached duplex
2022-09-26,1400000000,Maitama District,7,detached duplex
2022-09-26,150000000,Life Camp,4,terraced duplex
2022-09-26,1950000,Mararaba,5,detached bungalow
2022-09-25,55000000,Kabusa,4,detached duplex
2022-09-25,65000000,Jahi,3,block of flats
2022-09-25,75000000,Gwarinpa,4,semi-detached duplex
2022-09-25,1400000000,Maitama District,7,detached duplex
2022-09-25,600000000,Maitama District,6,semi-detached duplex
2022-09-25,60000000,Asokoro District,3,terraced duplex
2022-09-25,400000000,Utako,2,detached bungalow
2022-09-25,25000000,Life Camp,2,block of flats
2022-09-24,90000000,Life Camp,5,terraced duplex
2022-09-24,80000000,Gwarinpa,4,semi-detached duplex
2022-09-24,45000000,Katampe,3,terraced duplex
2022-09-24,95000000,Guzape District,4,semi-detached duplex
2022-09-24,175000000,Durumi,5,semi-detached duplex
2022-09-24,45000000,Lokogoma District,4,detached duplex
2022-09-24,150000000,Katampe,4,terraced duplex
2022-09-24,100000000,Guzape District,4,terraced duplex
2022-09-24,80000000,Mbora (Nbora),4,semi-detached duplex
2022-09-23,45000000,Mbora (Nbora),4,terraced duplex
2022-09-23,250000000,Karsana,7,detached duplex
2022-09-23,36000000,Lugbe District,3,detached bungalow
2022-09-23,17000000000,Katampe,5,house
2022-09-23,55000000,Lugbe District,4,detached bungalow
2022-09-23,90000000,Guzape District,4,terraced duplex
2022-09-23,45000000,Lugbe District,4,detached duplex
2022-09-23,90000000,Katampe,4,terraced duplex
2022-09-23,55000000,Jabi,4,terraced duplex
2022-09-23,250000000,Wuye,2,block of flats
2022-09-23,160000000,Jahi,4,terraced duplex
2022-09-22,140000000,Jahi,4,terraced duplex
2022-09-22,65000000,Central Area Phase 2,4,terraced duplex
2022-09-22,40000000,Mbora (Nbora),4,detached bungalow
2022-09-22,150000000,Lokogoma District,5,detached duplex
2022-09-22,80000000,Maitama District,3,block of flats
2022-09-22,55000000,Durumi,4,terraced duplex
2022-09-21,350000000,Jahi,3,block of flats
2022-09-21,250000000,Gwarinpa,6,house
2022-09-21,120000000,Apo,4,house
2022-09-21,18000000,Lugbe District,3,semi-detached bungalow
2022-09-21,1000000000,Maitama District,10,detached duplex
2022-09-21,35000000,Jahi,2,house
2022-09-20,160000000,Jahi,4,semi-detached duplex
2022-09-20,7000000,Kuje,2,semi-detached bungalow
2022-09-20,8500000,Bwari,2,semi-detached bungalow
2022-09-20,200000000,Kubwa,3,block of flats
2022-09-20,41324800,Karsana,5,detached duplex
2022-09-20,400000000,Kado,5,detached duplex
2022-09-19,75000000,Guzape District,4,terraced duplex
2021-10-08,350000000,Jahi,4,house
2022-09-19,500000000,Maitama District,4,detached duplex
2022-09-19,60000000,Lokogoma District,5,detached duplex
2022-09-19,750000000,Maitama District,6,semi-detached duplex
2022-09-19,2500000000,Jabi,3,block of flats
2022-09-19,1200000000,Maitama District,8,detached duplex
2022-09-19,36000000,Galadimawa,4,detached bungalow
2022-09-18,75000000,Jahi,4,terraced duplex
2022-09-18,160000000,Wuye,5,terraced duplex
2022-09-18,85000000,Wuye,3,terraced duplex
2022-09-18,50000000,Gaduwa,3,terraced duplex
2022-05-03,170000000,Kado,5,detached duplex
2022-09-17,400000000,Wuse 2,3,detached bungalow
2022-09-17,130000000,Mabushi,4,detached duplex
2022-09-17,9000000,Dutse,2,detached bungalow
2022-09-16,750000000,Maitama District,9,detached duplex
2022-09-16,280000000,Guzape District,6,detached duplex
2022-09-16,260000000,Apo,5,detached duplex
2022-09-16,160000000,Katampe,5,semi-detached duplex
2022-09-16,700000000,Katampe,7,detached duplex
2022-09-16,60000000,Gaduwa,5,terraced duplex
2022-09-16,220000000,Gwarinpa,5,detached duplex
2022-09-16,22000000,Lugbe District,3,detached bungalow
2022-09-16,120000000,Kubwa,4,detached duplex
2022-09-16,70000000,Apo,4,terraced duplex
2022-09-15,65000000,Katampe,4,terraced duplex
2022-09-15,250000000,Katampe,4,house
2022-09-15,700000000,Maitama District,4,detached duplex
2022-09-15,130000000,Guzape District,4,terraced duplex
2022-09-15,120000000,Katampe,4,terraced duplex
2022-09-15,60000000,Jabi,4,detached duplex
2022-09-15,100000000,Gwarinpa,5,detached duplex
2022-09-15,300000000,Gwarinpa,5,detached duplex
2022-09-15,95000000,Guzape District,5,terraced duplex
2022-09-14,1300000000,Asokoro District,10,detached duplex
2022-09-14,850000000,Asokoro District,7,detached duplex
2022-09-14,750000000,Katampe,6,detached duplex
2022-09-13,100000000,Lugbe District,4,house
2022-09-13,45000000,Katampe,3,terraced duplex
2022-09-13,65000000,Lokogoma District,3,detached bungalow
2022-09-13,100000000,Asokoro District,4,terraced duplex
2022-09-13,5000000000,Karmo,4,house
2022-09-13,160000000,Wuse,6,house
2022-09-13,150000000,Guzape District,4,terraced duplex
2022-09-13,350000000,Gwarinpa,5,detached duplex
2022-09-13,60000000,Lokogoma District,4,detached duplex
2022-09-13,900000000,Katampe,8,detached duplex
2022-09-12,68500000,Apo,4,terraced duplex
2022-09-12,78500000,Apo,4,semi-detached duplex
2022-09-12,110000000,Apo,5,detached duplex
2022-09-12,270000000,Wuye,5,detached duplex
2022-09-12,70000000,Katampe,5,detached duplex
2022-09-12,185000000,Gwarinpa,4,detached duplex
2022-09-12,95000000,Life Camp,4,detached duplex
2022-09-12,250000000,Gwarinpa,7,detached duplex
2022-09-12,80000000,Garki,3,detached bungalow
2022-09-12,1500000000,Guzape District,5,detached duplex
2022-09-12,900000000,Asokoro District,8,semi-detached duplex
2022-09-11,90000000,Gwarinpa,5,detached duplex
2022-09-11,125000000,Life Camp,4,detached duplex
2022-09-11,600000000,Asokoro District,6,detached duplex
2022-09-11,860000000,Guzape District,7,detached duplex
2022-09-11,1100000000,Asokoro District,8,detached duplex
2022-09-11,100000000,Gwarinpa,4,detached duplex
2022-09-11,80000000,Guzape District,4,semi-detached duplex
2022-08-29,55000000,Katampe,4,house
2022-09-11,27000000,Duboyi,3,detached bungalow
2022-09-10,200000000,Wuse,3,block of flats
2022-09-10,65000000,Karmo,4,house
2022-09-09,55000000,Karmo,3,terraced bungalow
2022-09-09,90000000,Karmo,5,house
2022-09-09,1500000000,Guzape District,3,terraced duplex
2022-09-09,270000000,Guzape District,5,detached duplex
2022-09-08,700000000,Asokoro District,7,house
2022-09-08,1200000000,Maitama District,7,detached duplex
2022-09-08,75000000,Wuye,4,terraced duplex
2022-09-08,45000000,Jahi,3,block of flats
2022-09-08,130000000,Katampe,4,terraced duplex
2022-09-08,45000000,Karu,6,detached bungalow
2022-09-08,38000000,Lugbe District,3,detached bungalow
2022-09-08,135000000,Gwarinpa,4,detached duplex
2022-09-07,280000000,Asokoro District,5,detached duplex
2022-09-07,47000000,Kubwa,3,semi-detached duplex
2022-09-07,35000000,Gwarinpa,3,block of flats
2022-09-07,260000000,Wuye,5,detached duplex
2022-09-07,38000000,Jahi,2,semi-detached duplex
2022-09-06,300000000,Wuye,6,detached duplex
2022-09-06,200000000,Mabushi,5,terraced duplex
2022-09-06,70000000,Lugbe District,4,detached duplex
2022-09-06,260000000,Gwarinpa,7,detached duplex
2022-09-06,1300000000,Guzape District,9,detached duplex
2022-09-05,90000000,Lugbe District,4,semi-detached duplex
2022-09-05,110000000,Apo,5,detached duplex
2022-09-05,78500000,Apo,4,semi-detached duplex
2022-09-05,68500000,Apo,4,terraced duplex
2022-09-05,450000000,Maitama District,5,detached duplex
2022-09-05,52000000,Life Camp,4,semi-detached duplex
2022-09-05,500000000,Wuye,5,detached duplex
2022-09-04,1800000000,Guzape District,4,terraced duplex
2022-09-03,70000000,Lugbe District,4,detached duplex
2022-09-03,6000000,Kurudu,3,detached bungalow
2022-09-03,80000000,Karsana,4,semi-detached duplex
2022-09-03,24000000,Kurudu,3,detached bungalow
2022-09-03,170000000,Wuse,5,detached duplex
2022-09-02,110000000,Katampe,4,semi-detached duplex
2022-09-02,60000000,Lokogoma District,4,terraced duplex
2022-09-02,75000000,Jahi,4,terraced duplex
2022-09-01,85000000,Lokogoma District,4,detached duplex
2022-09-01,95000000,Galadimawa,3,detached bungalow
2021-10-25,65000000,Asokoro District,3,semi-detached duplex
2022-04-01,200000000,Asokoro District,6,detached duplex
2022-09-01,150000000,Galadimawa,7,detached duplex
2022-09-01,155000000,Guzape District,6,terraced duplex
2022-08-31,90000000,Wuye,4,house
2022-08-31,100000000,Life Camp,4,terraced duplex
2022-08-29,75000000,Gwarinpa,4,detached duplex
2022-08-29,30000000,Apo,3,detached bungalow
2022-08-29,140000000,Life Camp,4,terraced duplex
2022-08-29,7500000,Bwari,3,detached bungalow
2022-08-29,45000000,Lokogoma District,3,semi-detached duplex
2022-08-29,250000000,Gwarinpa,8,detached duplex
2022-03-10,120000000,Apo,4,detached duplex
2022-08-28,50000000,Lugbe District,3,detached bungalow
2022-08-28,80000000,Mbora (Nbora),4,semi-detached duplex
2022-08-28,30000000,Jikwoyi,3,house
2020-10-11,27400000,Life Camp,3,terraced duplex
2022-08-27,100000000,Karmo,4,semi-detached duplex
2022-08-27,35000000,Lugbe District,4,detached duplex
2022-08-26,100000000,Life Camp,4,terraced duplex
2022-08-26,200000000,Mabushi,6,detached duplex
2022-08-26,300000000,Guzape District,6,detached duplex
2022-08-25,95000000,Guzape District,4,terraced duplex
2022-08-25,300000000,Guzape District,6,detached duplex
2022-08-25,300000000,Apo,6,detached duplex
2022-08-25,250000000,Guzape District,5,detached duplex
2022-08-25,130000000,Kaura,5,detached duplex
2022-08-25,250000000,Katampe,5,detached duplex
2022-08-25,130000000,Katampe,4,terraced duplex
2022-08-25,40000000,Lugbe District,3,detached bungalow
2022-08-01,40000000,Kaura,3,block of flats
2022-08-24,550000000,Asokoro District,7,detached duplex
2022-08-24,650000000,Jabi,7,detached duplex
2022-08-24,120000000,Wuse,4,detached bungalow
2022-08-24,18000000,Lugbe District,2,semi-detached bungalow
2022-08-24,75000000,Gwarinpa,4,semi-detached duplex
2022-08-23,75000000,Lokogoma District,6,detached duplex
2022-08-22,120000000,Gwarinpa,6,detached duplex
2022-07-25,75000000,Gwarinpa,3,detached bungalow
2021-10-19,139900000,Life Camp,4,semi-detached duplex
2022-08-22,33000000,Lokogoma District,3,terraced duplex
2022-08-22,85000000,Gwarinpa,4,terraced duplex
2022-08-22,20000000,Mbora (Nbora),2,terraced duplex
2021-12-10,100000000,Guzape District,4,terraced duplex
2022-08-20,65000000,Lugbe District,6,detached bungalow
2022-08-19,69999999,Life Camp,4,detached duplex
2022-08-20,150000000,Gwarinpa,5,semi-detached duplex
2022-08-19,500000000,Guzape District,5,detached duplex
2021-08-15,1800000000,Maitama District,9,detached duplex
2022-08-19,38900000,Life Camp,4,terraced duplex
2022-08-19,28900000,Life Camp,3,terraced duplex
2022-08-19,55000000,Lokogoma District,5,detached duplex
2021-06-09,600000000,Asokoro District,6,detached duplex
2021-11-30,1300000000,Katampe,3,block of flats
2022-01-27,160000000,Gudu,4,semi-detached bungalow
2022-02-02,140000000,Wuse 2,3,detached duplex
2020-11-22,300000000,Guzape District,5,detached duplex
2022-08-18,320000000,Guzape District,4,detached duplex
2022-08-18,120000000,Mabushi,4,terraced duplex
2022-08-18,140000000,Galadimawa,4,detached duplex
2022-08-17,100000000,Gwarinpa,5,detached duplex
2022-08-17,358866695,Wuse 2,4,house
2022-08-17,450000000,Maitama District,6,detached duplex
2022-08-17,750000000,Maitama District,6,detached duplex
2022-08-17,85000000,Kubwa,2,block of flats
2022-08-17,160000000,Katampe,5,terraced duplex
2022-08-17,260000000000,Gwarinpa,7,detached duplex
2022-06-01,68000000,Gaduwa,4,terraced duplex
2022-08-17,17000000,Wuse 2,1,block of flats
2022-08-17,70000000,Karmo,5,detached duplex
2022-08-16,70000000,Life Camp,3,detached bungalow
2021-10-19,28500000,Life Camp,4,terraced duplex
2022-08-16,155000000,Gwarinpa,6,detached duplex
2022-08-15,220000000,Gwarinpa,4,detached duplex
2022-08-15,900000000,Guzape District,9,detached duplex
2022-08-15,59900000,Life Camp,4,detached duplex
2022-08-15,40000000,Lugbe District,4,terraced duplex
2022-08-14,270000000,Wuye,5,detached duplex
2021-04-26,1000000000,Maitama District,5,detached duplex
2021-06-01,1500000000,Asokoro District,8,detached duplex
2021-06-06,1300000000,Maitama District,7,detached duplex
2021-06-28,230000000,Guzape District,4,detached duplex
2021-07-22,170000000,Gwarinpa,5,detached duplex
2021-10-20,230000000,Maitama District,4,terraced duplex
2022-01-17,750000000,Katampe,6,detached duplex
2021-02-16,20000000,Karu,2,terraced duplex
2022-08-12,33000000,Lokogoma District,3,terraced duplex
2022-08-12,158000000,Asokoro District,4,detached duplex
2022-08-12,120000000,Gwarinpa,4,detached duplex
2022-08-12,250000000,Gwarinpa,8,detached duplex
2021-11-17,35000000,Dakibiyu,2,terraced duplex
2022-08-12,450000000,Guzape District,6,detached duplex
2022-08-12,30000000,Kubwa,2,detached duplex
2022-08-12,43500000,Kubwa,4,detached duplex
2022-08-12,38000000,Jahi,2,block of flats
2022-08-12,170000000,Life Camp,4,detached bungalow
2022-08-12,100000000,Guzape District,4,terraced duplex
2022-08-10,38000000,Jahi,2,block of flats
2022-08-10,60000000,Jabi,5,detached duplex
2022-07-18,35000000,Life Camp,5,terraced duplex
2022-08-09,27000000,Lugbe District,3,detached bungalow
2022-08-08,550000000,Maitama District,5,detached duplex
2022-08-08,80000000,Galadimawa,5,detached duplex
2022-08-07,500000000,Asokoro District,5,detached duplex
2022-08-07,2000000000,Asokoro District,7,detached duplex
2022-08-03,90000000,Wuye,3,terraced duplex
2022-08-04,90000000,Guzape District,4,terraced duplex
2022-08-05,400000000,Katampe,6,detached duplex
2022-08-05,500000000,Jahi,2,block of flats
2022-08-05,750000000,Karmo,3,detached duplex
2022-08-05,1800000000,Guzape District,7,detached duplex
2022-08-05,700000000,Maitama District,4,detached duplex
2022-08-05,650000000,Maitama District,7,detached duplex
2022-08-05,3000000000,Maitama District,10,house
2022-05-04,85000000,Durumi,4,terraced duplex
2022-08-05,500000000,Gwarinpa,8,detached duplex
2022-08-04,35000000,Lugbe District,4,detached duplex
2022-08-04,75000000,Life Camp,4,terraced duplex
2022-08-04,67000000,Galadimawa,5,detached duplex
2022-08-04,250000000,Guzape District,5,detached duplex
2022-08-04,120000000,Katampe,4,semi-detached duplex
2022-08-04,125000000,Mabushi,5,terraced duplex
2022-08-04,65000000,Jahi,3,block of flats
2022-08-04,120000000,Guzape District,4,terraced duplex
2022-08-03,650000000,Asokoro District,6,detached duplex
2022-08-03,160000000,Apo,5,detached duplex
2022-08-03,130000000,Jabi,5,detached duplex
2022-08-03,75000000,Idu Industrial,5,detached duplex
2022-08-02,55000000,Katampe,4,semi-detached duplex
2020-10-18,80000000,Durumi,4,terraced duplex
2022-08-02,70000000,Karmo,4,terraced duplex
2022-08-02,50000000,Karmo,3,terraced duplex
2022-08-01,120000000,Mabushi,5,terraced duplex
2022-07-31,2100000000,Maitama District,9,detached duplex
2022-07-31,20000000,Lugbe District,3,semi-detached bungalow
2022-07-31,150000000,Karu,10,block of flats
2022-07-11,35000000,Lugbe District,4,terraced duplex
2022-07-30,1000000000,Guzape District,6,detached duplex
2022-07-30,90000000,Life Camp,5,terraced duplex
2022-07-30,150000000,Jabi,6,detached duplex
2022-07-29,45000000,Garki,3,semi-detached bungalow
2022-07-29,85000000,Gwarinpa,5,detached duplex
2022-07-29,750000000,Maitama District,5,detached duplex
2022-07-28,220000000,Wuse,6,detached bungalow
2022-02-15,220000000,Guzape District,6,detached duplex
2022-07-28,750000000,Maitama District,5,detached duplex
2022-07-28,65000000,Life Camp,4,detached duplex
2022-07-28,160000000,Guzape District,7,detached duplex
2022-07-28,140000000,Gwarinpa,5,detached duplex
2022-07-27,30000000,Lugbe District,3,semi-detached bungalow
2022-07-27,23000000,Life Camp,3,terraced duplex
2022-07-27,800000000,Katampe,7,detached duplex
2022-07-26,27000000,Lugbe District,4,detached bungalow
2022-07-25,130000000,Mabushi,4,detached duplex
2022-07-25,35000000,Karsana,4,semi-detached duplex
2022-07-25,800000000,Maitama District,5,detached duplex
2022-07-25,1300000000,Asokoro District,9,detached duplex
2021-02-09,98541632,Life Camp,6,detached duplex
2022-07-25,160000000,Gwarinpa,5,detached duplex
2022-07-24,100000000,Mabushi,3,terraced duplex
2022-07-24,50000000,Kurudu,4,detached bungalow
2021-02-14,19000000,Karshi,3,semi-detached duplex
2020-12-09,30000000,Galadimawa,3,detached duplex
2022-07-24,100000000,Katampe,5,terraced duplex
2022-07-24,65000000,Kaura,4,detached bungalow
2022-07-24,65000000,Life Camp,4,semi-detached duplex
2022-07-23,135000000,Galadimawa,7,detached duplex
2022-07-23,15000000,Lugbe District,4,semi-detached duplex
2022-07-23,500000000,Jabi,5,detached duplex
2022-07-22,200000000,Gwarinpa,5,detached duplex
2022-07-22,75000000,Idu Industrial,4,semi-detached duplex
2022-07-21,130000000,Galadimawa,5,semi-detached duplex
2022-07-21,140000000,Gwarinpa,4,detached duplex
2022-07-21,750000000,Maitama District,5,detached duplex
2022-07-21,2500000000,Jabi,3,block of flats
2022-07-21,42000000,Lugbe District,5,detached duplex
2022-07-21,85000000,Mabushi,5,terraced duplex
2022-07-21,250000000,Maitama District,5,terraced duplex
2022-07-20,270000000,Guzape District,5,detached duplex
